tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
192.168.10.6:42488-192.168.122.1:8000,1768688167.391154,60,0,000010!
192.168.122.1:8000-192.168.10.6:42488,1768688167.391633,60,0,010010!
192.168.10.6:42488-192.168.122.1:8000,1768688167.391786,52,0,010000!
192.168.10.6:42488-192.168.122.1:8000,1768688167.391864,137,85,011000!
192.168.122.1:8000-192.168.10.6:42488,1768688167.392104,52,0,010000!
192.168.122.1:8000-192.168.10.6:42488,1768688167.392744,217,165,011000!
192.168.10.6:42488-192.168.122.1:8000,1768688167.392848,52,0,010000!
192.168.122.1:8000-192.168.10.6:42488,1768688167.393034,136,84,011000!
192.168.10.6:42488-192.168.122.1:8000,1768688167.393146,52,0,010000!
192.168.10.6:42488-192.168.122.1:8000,1768688167.393238,52,0,010001!
192.168.122.1:8000-192.168.10.6:42488,1768688167.393661,52,0,010001!
192.168.10.6:42488-192.168.122.1:8000,1768688167.393799,52,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688167.396656,60,0,000010!
192.168.10.6:36374-185.125.190.97:80,1768688167.396731,60,0,000010!
185.125.190.96:80-192.168.10.6:46494,1768688167.396908,60,0,010010!
185.125.190.97:80-192.168.10.6:36374,1768688167.396946,60,0,010010!
192.168.10.6:46494-185.125.190.96:80,1768688167.397064,52,0,010000!
192.168.10.6:36374-185.125.190.97:80,1768688167.397082,52,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688167.397214,140,88,011000!
192.168.10.6:36374-185.125.190.97:80,1768688167.397270,140,88,011000!
185.125.190.96:80-192.168.10.6:46494,1768688167.397507,52,0,010000!
185.125.190.97:80-192.168.10.6:36374,1768688167.397541,52,0,010000!
192.168.10.6:42502-192.168.122.1:8000,1768688167.408480,60,0,000010!
192.168.122.1:8000-192.168.10.6:42502,1768688167.409204,60,0,010010!
192.168.10.6:42502-192.168.122.1:8000,1768688167.409431,52,0,010000!
192.168.10.6:42502-192.168.122.1:8000,1768688167.409497,210,158,011000!
192.168.122.1:8000-192.168.10.6:42502,1768688167.409762,52,0,010000!
192.168.122.1:8000-192.168.10.6:42502,1768688167.416771,476,424,011000!
192.168.10.6:42502-192.168.122.1:8000,1768688167.416913,52,0,010000!
192.168.122.1:8000-192.168.10.6:42502,1768688167.417092,1265,1213,011000!
192.168.10.6:42502-192.168.122.1:8000,1768688167.417223,52,0,010000!
192.168.10.6:42502-192.168.122.1:8000,1768688167.417358,52,0,010001!
192.168.122.1:8000-192.168.10.6:42502,1768688167.417665,52,0,010001!
192.168.10.6:42502-192.168.122.1:8000,1768688167.417762,52,0,010000!
192.168.10.6:42508-192.168.122.1:8000,1768688167.421992,60,0,000010!
192.168.122.1:8000-192.168.10.6:42508,1768688167.422326,60,0,010010!
192.168.10.6:42508-192.168.122.1:8000,1768688167.422443,52,0,010000!
192.168.10.6:42508-192.168.122.1:8000,1768688167.422525,143,91,011000!
192.168.122.1:8000-192.168.10.6:42508,1768688167.422738,52,0,010000!
192.168.122.1:8000-192.168.10.6:42508,1768688167.423305,217,165,011000!
192.168.10.6:42508-192.168.122.1:8000,1768688167.423404,52,0,010000!
192.168.122.1:8000-192.168.10.6:42508,1768688167.423577,85,33,011000!
192.168.10.6:42508-192.168.122.1:8000,1768688167.423680,52,0,010000!
192.168.10.6:42508-192.168.122.1:8000,1768688167.423755,52,0,010001!
192.168.122.1:8000-192.168.10.6:42508,1768688167.424107,52,0,010001!
192.168.10.6:42508-192.168.122.1:8000,1768688167.424210,52,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688167.446631,60,0,000010!
20.205.243.166:443-192.168.10.6:40502,1768688167.446818,60,0,010010!
192.168.10.6:40502-20.205.243.166:443,1768688167.446919,52,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688167.448939,569,517,011000!
20.205.243.166:443-192.168.10.6:40502,1768688167.449215,52,0,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.715068,1500,1448,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.715094,1500,1448,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.715133,250,198,011000!
192.168.10.6:40502-20.205.243.166:443,1768688167.715277,52,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688167.715383,52,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688167.717693,116,64,011000!
192.168.10.6:40502-20.205.243.166:443,1768688167.717804,138,86,011000!
192.168.10.6:40502-20.205.243.166:443,1768688167.717876,204,152,011000!
20.205.243.166:443-192.168.10.6:40502,1768688167.717935,52,0,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.718082,52,0,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.718105,52,0,010000!
20.205.243.166:443-192.168.10.6:40502,1768688167.788337,274,222,011000!
192.168.10.6:40502-20.205.243.166:443,1768688167.788714,83,31,011000!
20.205.243.166:443-192.168.10.6:40502,1768688167.788887,52,0,010000!
185.125.190.96:80-192.168.10.6:46494,1768688167.886282,241,189,011000!
185.125.190.96:80-192.168.10.6:46494,1768688167.886432,52,0,010001!
185.125.190.96:80-192.168.10.6:46494,1768688167.890372,52,0,010001!
185.125.190.97:80-192.168.10.6:36374,1768688167.898170,241,189,011000!
185.125.190.97:80-192.168.10.6:36374,1768688167.898360,52,0,010001!
185.125.190.97:80-192.168.10.6:36374,1768688167.902369,52,0,010001!
20.205.243.166:443-192.168.10.6:40502,1768688168.106249,1476,1424,011000!
20.205.243.166:443-192.168.10.6:40502,1768688168.144509,1500,1448,010000!
20.205.243.166:443-192.168.10.6:40502,1768688168.144542,1500,1448,010000!
20.205.243.166:443-192.168.10.6:40502,1768688168.144577,741,689,011000!
20.205.243.166:443-192.168.10.6:40502,1768688168.148511,741,689,011000!
185.125.190.96:80-192.168.10.6:46494,1768688168.182537,241,189,011001!
185.125.190.97:80-192.168.10.6:36374,1768688168.198550,241,189,011001!
20.205.243.166:443-192.168.10.6:40502,1768688168.350565,1476,1424,011000!
20.205.243.166:443-192.168.10.6:40502,1768688168.758564,1476,1424,011000!
185.125.190.96:80-192.168.10.6:46494,1768688168.774649,241,189,011001!
192.168.10.6:46494-185.125.190.96:80,1768688168.837249,52,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688168.837278,64,0,010000!
192.168.10.6:36374-185.125.190.97:80,1768688168.837284,52,0,010000!
192.168.10.6:36374-185.125.190.97:80,1768688168.837290,64,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688168.837295,52,0,010001!
192.168.10.6:40502-20.205.243.166:443,1768688168.837309,52,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688168.837360,64,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688168.837375,64,0,010000!
192.168.10.6:36374-185.125.190.97:80,1768688168.837394,64,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688168.837418,64,0,010000!
192.168.10.6:40502-20.205.243.166:443,1768688168.837451,64,0,010000!
192.168.10.6:46494-185.125.190.96:80,1768688168.837472,64,0,010000!
185.125.190.96:80-192.168.10.6:46494,1768688168.837791,52,0,010000!
192.168.10.6:36374-185.125.190.97:80,1768688168.838053,52,0,010001!
185.125.190.97:80-192.168.10.6:36374,1768688168.838297,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688168.839289,60,0,000010!
185.199.110.133:443-192.168.10.6:59498,1768688168.839524,60,0,010010!
192.168.10.6:59498-185.199.110.133:443,1768688168.839661,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688168.840083,569,517,011000!
185.199.110.133:443-192.168.10.6:59498,1768688168.840273,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.157689,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.157739,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.157759,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.157790,1131,1079,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.157870,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.157977,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.159224,116,64,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.159342,138,86,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.159519,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.159530,843,791,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.159550,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.159761,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.280392,117,65,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.280648,83,31,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.280796,617,565,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.280851,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.282151,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.282241,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.282290,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.284185,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.284260,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.284347,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.288202,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.288279,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.288388,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.292251,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.292334,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.292508,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.296272,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.296344,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.296527,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.298155,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.298234,901,849,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.298396,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.302354,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.302504,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.302621,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.306310,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.306370,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.306543,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.318187,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.318251,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.318367,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.320677,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.320739,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.320847,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.324343,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.324418,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.324541,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.326171,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.326257,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.326474,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.328579,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.328642,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.328765,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.362798,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.362892,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.363052,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.364229,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.364323,1414,1362,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.364356,114,62,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.364511,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.366292,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.366368,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.366465,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.368138,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.368551,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.368685,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.370224,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.370297,356,304,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.370505,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.376339,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.376388,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.376632,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.376869,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.378743,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.378910,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.380308,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.380396,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.380599,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.384550,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.384618,1100,1048,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.384735,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.384780,416,364,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.384900,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.388388,1500,1448,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.388563,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.388727,76,24,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.392299,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.392368,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.392452,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.392699,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.392829,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.398443,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.402396,1500,1448,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.402549,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.402597,1476,1424,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.404348,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.404421,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.404553,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.406608,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.406695,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.407087,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.442489,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.442545,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.443000,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.446505,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.446730,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.446881,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.447068,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.447154,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.447371,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.448333,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.448374,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.448491,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.452453,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.452508,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.452725,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.453328,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.453411,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.453631,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.454216,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.454252,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.454374,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.454700,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.454750,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.454863,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.456184,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.456214,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.456410,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.457059,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.457089,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.457233,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.458122,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.458154,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.458294,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.460326,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.460362,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.460549,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.460698,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.460730,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.460809,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.462654,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.462683,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.462843,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.463046,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.463072,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.463180,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.464166,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.464215,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.464331,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.464664,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.464713,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.464803,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.466667,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.466693,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.466865,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.468269,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.468292,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.468433,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.468664,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.468705,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.468804,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.470117,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.470152,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.470272,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.472175,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.472208,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.472340,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.472626,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.472653,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.472787,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.474206,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.474240,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.474374,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.474706,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.474733,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.474878,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.476611,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.476639,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.476747,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.477311,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.477341,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.477451,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.478348,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.478374,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.478497,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.478847,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.478874,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.478969,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.481362,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.481404,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.481515,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.481718,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.482413,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.482537,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.483133,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.483170,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.483301,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.484102,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.484131,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.484247,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.486202,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.486589,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.486709,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.486956,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.487005,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.487241,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.488593,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.488621,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.488792,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.488964,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.488997,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.489116,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.490654,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.490688,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.490846,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.492215,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.492242,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.492436,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.492601,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.492631,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.492763,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.494232,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.494252,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.494365,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.494986,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.495021,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.495247,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.496136,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.496598,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.496728,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.496992,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.497022,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.497128,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.526667,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.528147,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.528343,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.528773,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.528800,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.528830,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.528859,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.528934,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.530151,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.530185,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.530298,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.530655,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.530692,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.530750,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.532102,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.532130,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.532228,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.532729,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.532756,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.532837,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.533058,1500,1448,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.533087,1476,1424,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.533143,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.534755,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.534781,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.534812,1488,1436,011000!
185.199.110.133:443-192.168.10.6:59498,1768688169.534847,1488,1436,011000!
192.168.10.6:59498-185.199.110.133:443,1768688169.534874,52,0,010000!
192.168.10.6:59498-185.199.110.133:443,1768688169.534996,52,0,010000!
185.199.110.133:443-192.168.10.6:59498,1768688169.535825,1488,1436,011000!
